"GEO_ID","NAME","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C02_001M","S1901_C02_001E","S1901_C01_001M","S1901_C01_001E","S1901_C02_002E","S1901_C02_002M","S1901_C01_002M","S1901_C01_002E","S1901_C04_002M","S1901_C04_002E","S1901_C03_002M","S1901_C03_002E","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C04_003E","S1901_C04_003M","S1901_C03_003M","S1901_C03_003E","S1901_C04_004E","S1901_C04_004M","S1901_C03_004M","S1901_C03_004E","S1901_C02_004M","S1901_C02_004E","S1901_C01_004M","S1901_C01_004E","S1901_C04_005E","S1901_C04_005M","S1901_C03_005M","S1901_C03_005E","S1901_C02_005M","S1901_C02_005E","S1901_C01_005M","S1901_C01_005E","S1901_C04_006E","S1901_C04_006M","S1901_C03_006M","S1901_C03_006E","S1901_C02_006M","S1901_C02_006E","S1901_C01_006M","S1901_C01_006E","S1901_C01_007E","S1901_C01_007M","S1901_C04_007M","S1901_C04_007E","S1901_C03_007M","S1901_C03_007E","S1901_C02_007M","S1901_C02_007E","S1901_C01_008E","S1901_C01_008M","S1901_C04_008E","S1901_C04_008M","S1901_C03_008M","S1901_C03_008E","S1901_C02_008M","S1901_C02_008E","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C01_010E","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C02_011E","S1901_C02_011M","S1901_C01_011M","S1901_C01_011E","S1901_C04_011M","S1901_C04_011E","S1901_C03_011M","S1901_C03_011E","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C04_012E","S1901_C04_012M","S1901_C03_012M","S1901_C03_012E","S1901_C02_013M","S1901_C02_013E","S1901_C01_013M","S1901_C01_013E","S1901_C03_013E","S1901_C03_013M","S1901_C04_013M","S1901_C04_013E","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C04_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C02_015E","S1901_C02_015M","S1901_C01_015M","S1901_C01_015E","S1901_C04_015M","S1901_C04_015E","S1901_C03_015M","S1901_C03_015E","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M",
"0500000US37155","Robeson County, North Carolina","N","N","11964","1549","2278","31273","1841","43237","15.8","4.5","3.6","16.3","7.2","26.9","N","N","9.0","2.9","4.9","2.0","13.8","5.2","N","N","23.5","7.5","N","N","4.3","16.2","3.7","17.7","12.8","6.2","N","N","3.8","17.4","3.2","16.2","9.8","4.1","N","N","3.8","17.0","3.4","16.4","12.0","2.7","4.3","7.1","N","N","3.0","14.1","5.8","1.8","3.1","2.6","N","N","2.3","6.5","4.0","1.3","5.2","1.8","N","N","1.0","1.1","0.8","1.5","1.0","1.4","N","N","1.2","2.0","1.4","0.8","0.7","1.2","1.4","0.8","N","N","29453","3749","31742","1429","17439","4311","3318","40928","3493","43830","2881","40103","N","N","5661","27974","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US37157","Rockingham County, North Carolina","N","N","10910","1375","1790","25415","1590","36325","7.9","3.0","1.8","8.6","4.8","18.4","N","N","9.8","2.1","6.0","2.3","18.4","4.9","N","N","22.6","5.0","N","N","2.3","8.0","2.2","12.7","15.6","4.9","N","N","3.4","13.4","2.8","14.2","18.0","6.7","N","N","4.2","17.5","3.7","19.2","16.6","2.7","2.8","4.9","N","N","3.6","21.7","8.2","2.4","0.6","1.0","N","N","3.4","10.8","7.7","2.1","10.5","3.0","N","N","1.4","1.3","0.9","2.7","1.4","1.9","N","N","0.0","1.7","1.6","1.0","0.7","1.1","1.7","0.0","N","N","37818","2278","47989","3389","21640","3017","3209","56087","4538","59599","3048","50208","N","N","2538","25104","24.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.7","(X)",
"0500000US37159","Rowan County, North Carolina","28118","2306","16319","1960","2426","37266","1830","53585","7.7","2.6","2.4","11.5","5.0","20.9","1.1","1.9","8.5","2.0","5.3","1.8","16.7","4.7","1.8","3.4","16.6","4.7","3.0","8.6","3.1","10.6","2.7","12.3","15.7","4.7","3.3","13.3","2.9","13.6","2.4","14.3","17.4","4.8","3.2","15.0","3.1","15.5","2.7","16.0","17.8","2.9","2.9","8.5","4.4","26.2","3.6","21.9","9.6","2.2","2.5","1.5","3.5","14.0","2.7","11.9","7.5","1.9","10.2","2.6","13.2","3.3","1.0","1.0","0.7","1.5","1.0","1.0","2.0","1.3","0.0","1.2","1.8","1.3","0.9","1.4","0.8","0.7","1.7","2.4","37360","2439","46049","5237","21286","4227","3197","54815","3503","55947","3662","48953","N","N","7798","31363","34.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.7","(X)",
"0500000US37161","Rutherford County, North Carolina","N","N","7648","1392","1649","19170","1404","26818","5.8","2.8","3.5","10.6","9.0","22.9","N","N","11.8","3.7","12.5","5.0","16.8","7.2","N","N","21.5","7.1","N","N","4.5","13.0","3.8","15.8","8.7","4.4","N","N","4.4","12.6","3.3","11.2","16.5","6.7","N","N","5.0","21.3","4.4","21.1","14.7","3.8","5.4","8.1","N","N","4.3","16.3","8.1","2.8","4.8","3.9","N","N","3.7","9.3","4.1","1.8","5.4","2.4","N","N","0.8","1.4","1.0","2.0","1.4","1.4","N","N","0.0","2.5","1.7","1.1","0.8","1.2","2.5","0.0","N","N","35442","3231","38895","4009","18490","3600","6030","43232","4944","49864","3431","43840","N","N","4111","26551","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.2","(X)",
"0500000US37171","Surry County, North Carolina","N","N","9506","1253","1349","20494","1249","30000","9.0","3.2","3.2","12.0","7.7","21.4","N","N","7.7","2.4","4.0","1.9","16.0","5.9","N","N","19.1","6.9","N","N","3.7","13.8","3.2","15.4","13.4","5.8","N","N","4.0","14.4","3.4","13.5","9.9","4.8","N","N","4.2","13.4","3.6","13.5","16.4","3.2","4.9","8.7","N","N","4.2","19.0","10.6","2.7","5.8","3.6","N","N","3.6","12.8","8.9","2.7","10.7","2.9","N","N","5.1","5.5","1.0","2.2","1.4","1.7","N","N","0.6","1.0","0.7","0.6","0.4","0.5","2.0","0.0","N","N","35928","3436","43432","6944","20665","3715","8178","55510","4117","54596","3630","48124","N","N","7069","32159","31.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US37179","Union County, North Carolina","44099","2008","12587","1816","1602","55817","1211","68404","2.2","1.0","1.1","3.4","4.4","9.8","0.5","0.6","4.1","1.2","2.1","1.1","11.3","4.2","1.0","1.3","13.6","4.5","1.5","3.6","1.9","7.2","1.5","7.7","9.6","3.8","1.8","6.0","1.7","6.6","1.5","7.2","19.3","5.6","2.5","13.3","2.3","16.8","1.9","17.1","20.2","2.6","6.0","16.3","3.2","21.7","2.8","20.6","15.1","2.4","7.0","4.2","3.0","19.5","2.6","16.7","16.2","2.3","17.1","2.5","20.5","3.0","11.0","5.9","1.3","6.2","1.7","5.4","7.8","2.1","2.1","2.8","4.5","1.4","1.2","3.7","1.5","0.0","1.8","5.7","65576","4572","69863","2864","38476","4067","4554","78424","5372","85278","4359","78785","N","N","5977","47174","24.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)",
"0500000US37183","Wake County, North Carolina","170582","4976","116451","4447","4794","221603","3843","338054","3.0","0.6","0.6","4.7","1.4","8.7","0.6","1.3","4.3","0.6","3.6","0.8","6.6","1.2","0.5","1.7","14.9","1.6","0.8","3.7","0.9","6.8","0.8","9.3","13.5","1.9","0.9","4.5","0.9","6.8","1.0","9.1","19.6","2.3","1.1","8.2","1.1","9.8","1.1","13.3","18.9","1.0","1.8","18.8","1.5","18.2","1.3","18.5","13.3","1.1","8.0","1.3","1.7","18.2","1.5","15.6","15.2","1.0","19.3","1.2","23.5","1.5","6.8","1.2","0.6","8.5","0.9","6.1","10.7","1.1","1.4","0.5","7.9","0.8","0.5","5.8","0.6","1.8","1.1","10.0","61426","1380","77275","2583","39449","2099","2275","91612","2575","95763","1883","80606","111093","3470","2108","49683","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.0","(X)",
"0500000US37191","Wayne County, North Carolina","22250","1906","15606","1451","1789","32153","1325","47759","4.9","1.6","2.0","9.2","4.9","19.0","0.7","0.8","7.9","1.5","5.6","2.1","14.3","2.9","1.5","1.8","19.2","4.7","2.6","9.1","2.8","13.1","2.5","15.2","15.1","4.3","2.5","8.9","2.3","10.6","2.0","11.7","16.6","4.7","3.2","15.1","2.7","14.8","2.4","15.8","20.5","2.7","3.7","9.6","4.2","30.8","3.2","24.9","9.8","1.9","3.9","2.4","3.6","16.2","2.8","12.8","6.3","1.5","8.3","2.2","10.7","3.1","1.6","1.2","0.7","1.8","0.9","1.4","2.6","1.3","0.6","0.7","3.2","1.0","0.7","2.2","0.2","0.1","1.4","4.2","40787","2598","50778","2956","23752","3437","3156","61775","3619","61854","2483","52227","N","N","2925","30628","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.6","(X)",
"0500000US37193","Wilkes County, North Carolina","N","N","8160","1331","1439","18902","1544","27062","7.7","3.8","3.7","11.9","7.5","21.5","N","N","8.3","2.9","4.4","2.5","18.2","7.5","N","N","31.4","9.4","N","N","4.8","14.9","4.6","19.6","12.2","5.7","N","N","4.2","15.4","3.4","15.1","11.0","6.0","N","N","4.8","19.6","3.5","15.8","13.4","3.4","2.2","3.1","N","N","4.5","16.6","8.6","2.8","0.9","1.6","N","N","3.8","11.8","5.9","1.9","8.1","2.7","N","N","0.7","1.2","0.9","1.0","0.9","1.0","N","N","0.0","2.3","0.3","0.5","0.6","0.5","1.6","0.9","N","N","31869","3457","39980","3878","18177","3105","3282","42616","3874","49076","3297","41994","N","N","4141","23485","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)",
"0500000US37195","Wilson County, North Carolina","N","N","10755","1303","1472","22007","1072","32762","11.3","3.7","2.6","10.6","5.8","15.3","N","N","8.2","2.5","4.8","2.3","19.2","6.4","N","N","16.8","5.3","N","N","3.4","12.3","3.0","14.2","18.1","6.3","N","N","4.1","13.3","2.9","17.1","13.7","5.0","N","N","3.7","15.0","3.1","14.8","13.4","2.9","3.9","7.5","N","N","3.8","16.5","12.6","2.7","3.4","3.7","N","N","3.5","16.6","6.2","1.7","6.0","2.0","N","N","6.0","3.4","0.9","1.2","1.3","0.8","N","N","0.0","1.8","3.0","2.0","1.3","2.0","1.8","0.0","N","N","34883","3225","43054","7734","23649","6917","9188","59766","6901","57682","5048","50416","N","N","3876","31936","39.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)",
"0500000US38015","Burleigh County, North Dakota","N","N","12060","1183","1331","21747","1089","33807","3.3","1.8","2.0","6.9","5.1","14.9","N","N","4.8","1.6","1.9","1.0","10.1","4.1","N","N","18.3","4.5","N","N","2.3","5.6","2.4","10.3","14.7","4.1","N","N","3.0","7.5","2.5","10.1","16.0","5.9","N","N","3.0","10.1","3.0","11.8","20.5","2.7","5.1","18.2","N","N","3.6","21.3","17.0","2.9","6.8","3.1","N","N","4.1","21.6","14.0","2.6","21.6","4.0","N","N","0.3","0.6","0.9","2.6","1.4","1.9","N","N","0.6","0.9","4.4","1.7","1.1","2.8","0.8","0.0","N","N","55489","5638","75104","6375","29418","6233","4727","79465","6306","84728","4667","67404","N","N","3418","34666","21.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)",
"0500000US38017","Cass County, North Dakota","N","N","29377","2152","2191","35148","1486","64525","2.2","1.0","1.4","5.9","2.8","11.4","N","N","5.5","1.5","2.6","1.4","9.6","2.8","N","N","16.7","4.3","N","N","2.0","6.3","2.4","10.9","16.8","4.2","N","N","1.7","6.6","2.3","11.3","21.3","4.5","N","N","2.5","11.1","2.5","15.8","20.0","2.2","3.1","12.8","N","N","3.4","25.8","13.1","2.0","6.1","2.4","N","N","3.0","18.7","11.8","2.2","17.4","3.0","N","N","4.2","2.0","0.9","5.2","1.6","3.1","N","N","0.3","0.4","4.2","1.4","0.8","2.7","0.7","0.8","N","N","50616","3049","69164","4050","31581","1937","4354","78911","5686","85099","3872","65387","N","N","4245","40223","17.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.4","(X)",
"0500000US38035","Grand Forks County, North Dakota","N","N","12349","1073","965","14664","852","27013","5.4","2.4","2.1","8.9","4.6","14.1","N","N","6.8","2.3","1.1","1.1","13.8","5.0","N","N","18.0","4.9","N","N","3.0","6.2","2.9","11.8","15.3","4.8","N","N","3.2","11.1","2.7","12.7","16.5","5.4","N","N","4.3","14.3","3.4","15.4","16.3","3.0","4.6","12.7","N","N","3.7","18.0","13.2","2.8","6.0","3.7","N","N","4.0","19.2","10.1","1.9","16.2","3.3","N","N","3.0","1.7","1.3","4.9","2.3","2.7","N","N","0.5","0.8","3.6","2.2","1.3","2.2","0.8","0.0","N","N","42923","5922","66598","4578","28777","4725","4871","77389","9017","79575","4928","59340","N","N","3862","34234","24.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)",
"0500000US39003","Allen County, Ohio","N","N","12644","1252","1720","27971","1196","40615","6.9","2.2","2.0","9.2","5.8","17.7","N","N","8.0","1.8","6.1","1.9","11.1","3.7","N","N","27.1","6.6","N","N","2.6","10.1","2.4","15.4","12.8","4.8","N","N","2.4","9.7","2.4","10.5","13.6","4.8","N","N","2.9","15.8","2.6","15.2","21.1","2.7","4.6","12.1","N","N","3.6","24.4","9.4","2.4","2.9","2.8","N","N","3.1","12.0","8.0","1.8","10.8","2.5","N","N","1.8","1.6","1.0","2.9","1.4","2.3","N","N","0.8","1.0","1.4","0.8","0.5","1.0","1.3","0.0","N","N","41057","1755","50969","2886","22583","2403","5733","62542","3896","61334","2838","52083","N","N","2998","29916","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)",
"0500000US39007","Ashtabula County, Ohio","N","N","13088","1462","1685","24990","1390","38078","5.8","2.5","2.4","9.1","5.2","16.3","N","N","7.1","1.9","3.8","2.2","14.6","4.2","N","N","28.0","6.3","N","N","3.2","15.9","2.7","18.7","11.3","3.9","N","N","2.5","8.3","2.4","9.8","11.8","4.3","N","N","3.9","18.2","2.7","17.1","19.6","2.6","3.2","11.0","N","N","3.9","24.6","10.5","2.4","3.8","2.5","N","N","3.0","12.6","5.5","1.7","7.5","2.3","N","N","1.5","1.5","1.2","2.6","1.8","1.9","N","N","0.4","0.7","0.6","0.6","0.7","0.8","1.9","1.2","N","N","38751","3551","47104","5475","21241","1878","4517","58496","3823","55087","2839","48174","N","N","4799","32078","26.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.1","(X)",
"0500000US39013","Belmont County, Ohio","N","N","9047","1094","1394","19181","1142","28228","4.9","2.7","2.2","6.8","4.7","13.4","N","N","10.7","3.1","3.9","2.1","25.4","8.3","N","N","26.5","6.4","N","N","3.6","11.4","2.8","15.1","14.1","4.8","N","N","3.5","13.5","3.0","14.2","10.5","4.1","N","N","3.8","19.7","3.1","17.2","14.1","3.2","3.0","5.6","N","N","3.8","17.2","11.3","2.5","2.7","2.4","N","N","3.5","14.8","8.2","2.1","11.8","2.9","N","N","0.5","0.9","1.0","2.7","1.5","1.8","N","N","0.0","1.8","0.2","0.2","0.7","0.6","2.1","1.3","N","N","38548","3670","46695","4831","19516","3183","5860","56127","3685","57591","3333","49114","N","N","7544","28763","31.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)",
"0500000US39017","Butler County, Ohio","74263","3127","38166","2665","3056","97234","2637","135400","4.9","1.5","1.1","6.9","3.0","15.5","0.7","1.6","4.6","0.9","1.7","0.6","11.7","2.6","0.4","0.6","17.3","2.8","1.2","4.7","1.4","7.1","1.3","9.9","13.9","2.9","1.2","5.8","1.2","8.5","1.4","10.2","15.5","2.8","2.2","12.1","2.3","13.8","1.8","14.2","18.8","1.8","3.6","16.0","2.3","21.5","2.2","20.0","13.7","1.4","5.5","1.9","2.2","19.0","1.9","16.2","14.7","1.2","18.8","1.7","23.6","2.1","3.5","1.6","0.8","6.2","1.1","4.8","7.7","1.3","0.7","0.5","2.7","0.8","0.6","2.1","0.4","0.5","1.0","3.4","54541","2259","66816","2250","29232","3178","2902","78114","2768","79000","2239","68666","N","N","4076","38525","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)",
"0500000US39023","Clark County, Ohio","25209","1657","19827","1641","1925","35632","1531","55459","6.4","2.1","1.7","10.5","3.6","19.3","1.7","2.6","7.3","1.8","6.0","2.4","12.4","3.5","1.4","1.6","20.6","4.3","2.7","8.6","2.5","11.5","2.0","15.3","12.3","3.3","2.0","7.3","2.3","10.0","1.7","10.6","16.8","3.6","3.4","17.1","3.0","15.6","2.4","16.4","19.2","2.1","3.7","13.3","3.4","26.4","2.8","22.6","10.1","1.8","3.0","1.7","3.3","18.6","2.6","14.0","7.2","1.3","9.6","2.0","11.9","2.4","0.9","0.8","0.7","2.6","0.9","1.9","3.5","1.3","0.7","0.8","1.8","0.9","0.7","1.4","0.7","0.8","1.2","2.5","39580","2283","50320","2550","23706","2607","4149","60600","3213","58977","2421","50217","N","N","2905","31985","25.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.3","(X)",
"0500000US39025","Clermont County, Ohio","42620","2021","18773","1574","2071","53111","1684","71884","4.5","1.1","1.2","5.3","3.1","8.9","0.7","1.2","4.2","0.9","1.4","0.8","12.5","2.9","0.6","0.7","17.0","3.9","1.6","4.9","1.6","6.7","1.6","9.2","20.0","4.6","1.6","6.7","1.5","7.5","1.7","11.1","19.0","4.6","2.6","10.5","2.6","12.3","2.4","14.0","19.3","2.4","3.4","10.1","3.6","23.9","2.9","22.6","15.2","2.2","8.8","3.8","2.8","19.8","2.4","17.3","14.8","2.1","18.5","2.5","21.2","2.6","3.3","2.0","1.1","5.6","1.6","4.1","6.8","1.9","0.0","0.9","3.5","1.2","0.9","2.8","0.5","0.3","1.5","4.3","56952","2993","67003","3583","29527","2412","4773","77740","3638","79208","3050","68846","N","N","3154","37238","24.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.3","(X)",
"0500000US39029","Columbiana County, Ohio","N","N","14800","1503","1786","27706","1433","42506","5.1","2.1","2.4","9.3","5.6","17.1","N","N","8.6","1.6","3.7","2.0","17.8","3.8","N","N","21.8","5.0","N","N","3.4","13.6","2.8","16.0","13.6","4.4","N","N","2.8","15.5","2.3","14.9","12.3","3.5","N","N","2.9","16.5","2.3","15.3","20.6","2.7","4.8","12.1","N","N","3.6","25.1","8.7","1.8","2.2","2.0","N","N","2.6","12.1","5.5","1.5","6.8","1.8","N","N","3.0","2.6","0.5","1.0","0.8","0.6","N","N","0.0","1.1","0.7","0.7","0.5","0.5","0.4","0.2","N","N","35909","2946","46416","3300","19927","4306","2470","51634","3791","53050","2434","44839","N","N","3937","29129","20.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","15.5","(X)",
"0500000US39035","Cuyahoga County, Ohio","199567","5471","215970","5707","5097","313972","5335","529942","7.3","0.8","0.6","10.3","1.2","15.7","0.5","2.0","7.6","0.6","4.9","0.7","11.8","1.2","0.5","2.0","19.0","1.2","0.8","4.8","0.7","9.2","0.6","13.0","14.1","1.2","0.8","8.1","0.8","10.4","0.6","11.9","15.2","1.2","1.3","13.1","1.1","14.6","0.7","14.9","16.8","0.7","1.1","13.3","1.3","20.9","0.9","18.5","10.4","0.7","5.2","0.7","1.3","18.1","0.9","13.8","9.4","0.6","12.9","0.8","18.6","1.1","4.0","0.8","0.3","4.2","0.4","2.9","6.2","0.6","0.6","0.2","4.1","0.4","0.3","2.8","0.3","1.0","0.7","6.3","41347","670","54047","1436","26948","1025","2094","73819","1467","71343","994","58631","91613","2201","1888","38501","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)",
"0500000US39041","Delaware County, Ohio","N","N","13360","1363","2086","49757","1564","63117","2.9","1.4","1.2","2.8","3.4","4.8","N","N","2.5","0.8","1.0","0.7","9.1","3.3","N","N","18.0","4.3","N","N","1.0","3.4","1.1","6.2","16.4","5.0","N","N","1.6","4.8","1.7","7.5","15.4","4.8","N","N","2.0","7.6","2.0","9.7","15.6","2.1","5.0","17.7","N","N","2.6","14.6","13.4","2.1","6.3","3.1","N","N","2.4","15.3","21.6","2.4","25.4","2.9","N","N","6.6","2.9","1.8","11.7","2.3","9.6","N","N","1.9","1.5","13.1","2.1","1.7","11.1","2.8","3.8","N","N","85146","3065","100295","4034","36323","5813","3412","111457","6173","119589","5337","106994","N","N","11873","57147","22.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.2","(X)",
"0500000US39043","Erie County, Ohio","N","N","10503","1239","1440","21740","1255","32243","4.9","2.3","2.5","6.7","7.2","12.6","N","N","8.5","2.4","3.2","1.8","19.2","6.0","N","N","19.7","5.7","N","N","3.4","9.1","2.9","12.3","15.7","5.5","N","N","3.3","10.7","2.7","11.6","13.1","5.0","N","N","3.4","17.2","2.7","16.9","15.9","2.8","4.8","11.1","N","N","3.6","17.3","13.9","3.0","1.2","1.9","N","N","4.2","20.8","9.7","2.1","10.4","2.7","N","N","7.0","4.1","1.2","3.0","1.8","2.2","N","N","0.0","1.6","3.3","1.9","1.3","2.4","0.7","0.4","N","N","42246","4221","53350","4093","23704","5933","8168","67601","5481","68742","4154","58068","N","N","5410","33405","22.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.6","(X)",
"0500000US39045","Fairfield County, Ohio","30254","1886","15332","1506","1979","38010","1669","53342","3.3","1.3","1.4","4.8","4.1","11.7","0.6","0.8","5.6","1.4","3.1","1.3","9.5","3.3","1.4","2.0","19.8","4.4","1.3","3.0","2.0","6.5","1.3","9.2","12.5","4.5","2.2","7.2","1.9","8.6","2.0","9.4","14.0","4.2","3.0","15.2","2.7","14.6","2.4","14.7","22.9","2.8","6.3","21.4","3.4","22.4","2.9","22.2","14.5","2.1","6.5","4.0","3.2","20.3","2.8","17.3","12.1","2.0","15.1","2.7","18.4","3.2","3.5","1.9","1.1","6.1","1.5","4.5","7.4","1.9","0.5","0.8","3.1","1.5","1.1","2.4","0.7","0.6","1.7","3.4","55981","2569","65385","4024","31960","4479","4668","74482","5332","77707","4713","69338","N","N","9240","44724","22.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.4","(X)",
"0500000US39049","Franklin County, Ohio","185201","5073","191860","5420","4970","270856","4736","462716","7.4","0.9","0.7","9.7","1.3","14.3","0.5","1.9","5.2","0.6","4.0","0.8","7.7","0.9","0.6","1.9","17.6","1.4","0.8","5.1","0.9","8.5","0.8","12.2","13.9","1.2","0.9","5.5","0.9","8.3","0.7","10.4","16.2","1.3","1.3","11.9","1.2","13.1","0.8","14.6","19.0","1.0","1.3","16.8","1.6","22.7","1.4","20.2","11.2","0.6","6.8","0.8","1.3","17.3","0.9","13.8","11.1","0.6","14.9","0.9","20.2","1.2","4.9","0.8","0.4","5.2","0.7","3.5","7.1","0.9","0.9","0.3","4.6","0.5","0.3","3.1","0.3","0.9","0.8","6.3","47557","1200","60158","1882","32086","1033","2518","76373","1672","76545","1033","63293","94077","2589","1269","42105","22.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.5","(X)",
"0500000US39055","Geauga County, Ohio","N","N","8887","1254","1297","25513","1103","34400","1.8","1.0","1.3","3.3","4.3","9.3","N","N","2.9","1.4","2.0","1.5","4.7","2.6","N","N","19.4","6.1","N","N","2.0","3.7","2.3","7.8","20.3","6.3","N","N","2.3","8.0","2.3","11.2","18.0","6.2","N","N","3.3","14.4","2.8","15.4","22.1","3.1","6.2","15.2","N","N","3.6","24.5","12.5","2.7","6.5","3.8","N","N","3.1","14.3","12.3","1.9","16.9","2.6","N","N","1.3","1.6","1.6","7.0","2.0","5.6","N","N","0.8","1.3","7.3","2.2","2.1","6.9","4.0","4.3","N","N","61236","4809","70407","4354","33200","3605","7363","78577","9616","94978","7848","84364","N","N","12981","51378","25.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.2","(X)",
