"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US36015","Chemung County, New York","35407","1340","7.6","2.2","5.6","2.0","8.7","2.3","7.7","1.9","12.8","2.6","18.2","3.3","14.7","3.2","15.7","3.3","5.4","1.8","3.5","1.4","60219","5093","75822","6620","36.4","(X)","(X)","(X)","(X)","(X)","20966","1555","5.1","2.6","2.8","1.6","4.8","2.4","5.2","2.2","10.0","3.1","20.0","4.2","19.6","5.0","20.3","4.5","6.8","2.5","5.5","2.2","76861","4910","91529","8153","(X)","(X)","35.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84932","10793","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14441","1436","13.1","4.4","9.4","4.3","14.7","4.6","10.9","3.1","16.1","4.1","18.9","5.3","7.5","3.0","6.5","4.1","2.1","2.0","0.6","0.9","36751","6482","49202","9668","(X)","(X)","(X)","(X)","36.4","(X)",
"0500000US36019","Clinton County, New York","33860","1189","7.0","2.5","4.8","1.8","10.0","2.8","7.1","2.1","12.5","2.3","19.9","3.7","13.4","2.9","17.4","3.4","5.1","2.0","2.7","1.2","60285","7659","72847","4947","33.4","(X)","(X)","(X)","(X)","(X)","21482","1502","5.5","3.0","2.1","2.0","7.6","3.2","5.3","2.3","9.5","3.2","18.2","4.5","18.0","4.3","22.0","4.9","7.6","3.2","4.3","1.9","80126","11044","87876","7556","(X)","(X)","33.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93992","6002","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12378","1516","10.2","3.9","9.4","4.3","19.1","5.6","8.8","3.8","17.6","5.2","22.7","5.9","6.1","2.4","5.3","3.1","0.6","0.6","0.1","0.2","36367","4063","42749","4375","(X)","(X)","(X)","(X)","29.2","(X)",
"0500000US36027","Dutchess County, New York","118175","1640","5.2","1.2","2.9","0.9","5.4","1.1","5.8","1.3","8.7","1.2","14.5","1.8","13.4","1.7","19.6","1.9","9.6","1.2","15.0","1.6","88051","4562","118000","6030","36.5","(X)","(X)","(X)","(X)","(X)","74600","3256","2.2","1.0","1.8","1.0","4.0","1.4","3.2","1.1","5.7","1.5","13.3","1.9","14.3","2.0","22.7","2.5","12.0","1.5","20.8","2.4","111985","4224","141747","8149","(X)","(X)","39.5","(X)","(X)","(X)","57906","3146","0.9","0.8","0.5","0.6","3.2","1.6","3.3","1.4","3.6","1.1","11.1","1.7","13.9","2.3","24.5","2.8","14.2","1.8","24.8","2.9","124362","5351","N","N","(X)","(X)","(X)","(X)","(X)","(X)","43575","3219","11.2","3.0","5.9","1.9","7.4","1.8","10.2","2.6","14.1","2.4","17.4","3.5","12.9","2.9","12.1","3.0","4.6","2.0","4.2","1.3","50967","4005","72614","7563","(X)","(X)","(X)","(X)","29.6","(X)",
"0500000US36029","Erie County, New York","412870","3039","6.8","0.8","4.5","0.6","8.5","0.9","8.5","0.9","11.9","0.9","17.2","1.0","12.5","1.0","16.0","1.1","7.6","0.7","6.3","0.7","63035","1703","83120","2087","39.4","(X)","(X)","(X)","(X)","(X)","236958","4776","4.3","0.8","1.9","0.5","4.9","0.9","6.4","1.0","10.2","1.1","16.3","1.2","14.6","1.3","20.6","1.5","11.3","1.1","9.4","1.0","85020","3418","103294","3120","(X)","(X)","40.8","(X)","(X)","(X)","163977","4985","1.9","0.6","0.8","0.3","2.4","0.6","4.5","0.8","7.3","1.0","15.7","1.4","15.5","1.6","25.0","1.9","14.1","1.4","12.8","1.5","103423","3164","122028","3973","(X)","(X)","(X)","(X)","(X)","(X)","175912","5116","10.8","1.3","8.3","1.3","13.9","1.6","11.4","1.4","15.4","1.6","18.8","1.7","9.5","1.4","8.2","1.2","2.1","0.5","1.7","0.5","40210","1985","52834","2341","(X)","(X)","(X)","(X)","36.7","(X)",
"0500000US36045","Jefferson County, New York","48628","1708","3.0","1.3","5.2","1.8","6.6","1.9","9.4","2.4","14.4","2.8","23.0","3.2","12.7","2.6","17.6","2.7","4.7","1.5","3.5","1.5","60398","4342","78765","6254","38.9","(X)","(X)","(X)","(X)","(X)","31016","2141","2.2","1.4","1.9","1.3","4.3","2.1","6.8","2.4","13.4","3.8","22.3","3.6","16.8","4.0","21.6","3.9","6.4","2.3","4.2","1.9","72619","8832","90925","7381","(X)","(X)","39.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78816","5036","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17612","2062","4.9","2.5","11.5","4.8","12.1","4.1","12.7","5.3","16.2","4.8","24.8","6.0","6.3","3.6","8.8","4.4","0.7","0.9","2.1","2.4","39949","9378","54191","8726","(X)","(X)","(X)","(X)","36.0","(X)",
"0500000US36047","Kings County, New York","1001868","4824","8.6","0.5","5.4","0.4","8.6","0.6","7.0","0.5","9.9","0.6","14.3","0.5","11.1","0.6","15.2","0.7","7.8","0.5","12.2","0.5","67567","1806","103738","2506","51.1","(X)","(X)","(X)","(X)","(X)","597628","8761","5.6","0.6","3.3","0.5","8.2","0.8","7.2","0.6","10.6","0.8","14.6","0.7","11.6","0.8","16.5","0.9","8.3","0.7","14.1","0.8","76020","2211","115898","4197","(X)","(X)","56.9","(X)","(X)","(X)","371762","7721","2.9","0.5","2.2","0.4","6.8","0.8","5.9","0.6","8.9","0.9","12.8","0.9","11.7","1.0","18.2","1.2","10.5","0.9","20.1","1.1","95311","4940","143569","5852","(X)","(X)","(X)","(X)","(X)","(X)","404240","8566","13.7","1.1","8.7","0.8","9.7","1.0","7.5","0.9","9.1","0.8","13.6","1.1","10.3","1.0","12.7","1.0","6.5","0.7","8.2","0.6","51935","2400","80062","2612","(X)","(X)","(X)","(X)","41.2","(X)",
"0500000US36053","Madison County, New York","25294","1182","4.7","2.3","7.0","3.3","7.0","2.1","5.7","2.5","11.0","3.3","20.7","3.3","13.5","3.0","15.2","3.0","8.8","2.4","6.5","2.0","67495","6639","88231","7196","40.6","(X)","(X)","(X)","(X)","(X)","16086","1526","4.2","2.2","2.0","2.0","4.7","2.4","4.0","1.9","9.2","3.7","21.8","4.1","13.7","3.7","21.3","3.9","10.4","3.0","8.7","2.9","81985","11317","105694","11202","(X)","(X)","40.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95969","9133","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9208","1348","7.0","5.4","16.0","7.7","10.8","4.8","8.6","4.7","15.5","6.4","20.2","6.1","12.1","5.2","3.8","2.3","5.2","3.0","0.7","0.9","41032","5809","51943","6606","(X)","(X)","(X)","(X)","39.8","(X)",
"0500000US36055","Monroe County, New York","318883","2606","6.1","0.7","4.2","0.6","7.5","0.9","7.7","0.8","12.2","1.1","18.7","1.1","12.4","1.0","16.4","1.1","7.4","0.6","7.4","0.7","65957","1680","88986","3058","36.6","(X)","(X)","(X)","(X)","(X)","185817","4511","3.7","0.9","1.7","0.5","4.3","0.8","5.5","0.9","9.2","1.3","17.9","1.6","14.7","1.3","21.5","1.6","10.3","1.0","11.2","1.1","87143","3252","110742","4517","(X)","(X)","38.3","(X)","(X)","(X)","129704","4594","0.7","0.4","0.7","0.4","1.8","0.5","2.8","0.7","6.6","1.2","16.0","1.6","16.1","1.6","26.4","2.0","14.0","1.4","14.9","1.5","108574","3743","132958","5801","(X)","(X)","(X)","(X)","(X)","(X)","133066","4365","10.4","1.3","7.8","1.1","12.3","1.8","11.6","1.5","16.7","1.9","20.3","1.8","9.4","1.2","7.4","1.3","2.4","0.7","1.7","0.6","42105","1472","54537","3088","(X)","(X)","(X)","(X)","32.5","(X)",
"0500000US36059","Nassau County, New York","459452","2941","3.7","0.5","2.0","0.4","3.3","0.5","3.9","0.5","5.4","0.6","10.4","0.7","10.2","0.8","19.5","0.9","14.5","0.9","27.1","1.0","125696","2539","163621","3638","50.8","(X)","(X)","(X)","(X)","(X)","349766","5522","1.6","0.4","0.8","0.3","2.1","0.4","2.6","0.6","4.3","0.6","8.7","0.7","9.5","0.9","21.0","1.2","16.5","1.1","32.9","1.3","148460","4174","187674","4990","(X)","(X)","52.5","(X)","(X)","(X)","280020","6122","1.0","0.4","0.5","0.2","1.4","0.4","1.8","0.4","3.6","0.7","7.0","0.8","8.6","0.8","20.4","1.3","17.8","1.2","37.8","1.4","164844","4141","204599","5419","(X)","(X)","(X)","(X)","(X)","(X)","109686","4758","10.9","1.9","6.1","1.2","8.3","1.5","8.3","1.3","9.4","1.7","17.1","1.9","11.9","1.7","15.7","2.1","6.7","1.3","5.7","1.0","58907","4495","78215","3471","(X)","(X)","(X)","(X)","43.9","(X)",
"0500000US36061","New York County, New York","737575","9878","9.5","0.7","5.2","0.6","6.4","0.7","6.0","0.8","7.4","0.7","11.1","0.8","9.7","0.8","12.9","0.8","8.6","0.8","23.2","1.1","84435","2458","157047","5047","41.0","(X)","(X)","(X)","(X)","(X)","300461","9600","5.7","1.0","3.0","0.7","6.1","1.0","5.5","1.0","7.4","1.2","9.9","1.5","8.7","1.1","11.9","1.2","9.1","1.1","32.7","1.8","109977","7087","216401","9867","(X)","(X)","47.7","(X)","(X)","(X)","191941","8258","1.7","0.6","1.9","0.7","3.8","1.0","3.4","1.0","4.4","1.1","7.2","1.6","7.7","1.2","13.6","1.7","10.3","1.4","45.9","2.6","177062","12738","287963","15146","(X)","(X)","(X)","(X)","(X)","(X)","437114","10694","12.2","1.2","6.8","0.9","6.9","0.8","6.5","1.0","7.6","0.9","11.9","0.8","10.3","1.1","13.4","1.0","8.5","1.1","16.1","1.3","71363","2946","114035","4978","(X)","(X)","(X)","(X)","35.9","(X)",
"0500000US36063","Niagara County, New York","90975","1647","6.3","1.3","4.1","1.2","8.4","1.8","9.6","1.6","13.0","1.8","18.2","2.0","13.4","1.8","14.6","1.9","6.6","1.4","5.8","1.7","61340","4328","78786","4248","37.3","(X)","(X)","(X)","(X)","(X)","56953","2300","3.9","1.2","0.9","0.6","5.6","2.0","7.4","2.3","10.0","2.3","19.4","2.6","15.5","2.7","18.6","2.7","10.2","2.1","8.4","2.5","77984","5624","97495","6152","(X)","(X)","40.1","(X)","(X)","(X)","39439","2444","1.4","1.0","0.7","0.4","2.3","0.9","2.7","1.3","7.6","2.1","21.2","3.2","16.4","3.3","23.1","3.7","13.1","2.4","11.4","3.4","96778","6429","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34022","2413","10.6","2.9","9.3","2.9","14.4","3.4","14.6","2.9","19.0","3.9","14.9","2.7","8.6","2.5","7.0","1.9","0.6","0.5","1.0","1.0","35393","2040","44338","3472","(X)","(X)","(X)","(X)","32.0","(X)",
"0500000US36065","Oneida County, New York","93373","1918","6.2","1.6","4.2","1.0","9.1","1.4","9.0","1.5","13.8","1.9","17.8","2.1","14.4","1.8","15.0","1.8","5.5","1.1","5.0","1.2","60215","3172","83720","6349","38.8","(X)","(X)","(X)","(X)","(X)","53558","2357","4.6","1.6","1.7","1.0","4.4","1.7","6.0","1.7","12.3","2.4","19.5","2.7","16.7","2.4","19.5","2.6","8.3","1.8","7.0","1.9","77807","6248","101098","9534","(X)","(X)","43.1","(X)","(X)","(X)","37713","2154","1.2","1.0","0.9","0.7","2.4","1.2","4.7","1.5","7.7","1.9","18.2","3.2","19.8","3.0","24.9","3.3","11.1","2.4","9.3","2.4","94378","4924","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39815","2521","9.2","2.8","8.6","2.3","17.0","2.9","14.2","2.8","15.1","3.0","14.5","2.8","10.1","2.7","7.5","2.0","1.3","1.2","2.4","1.2","35935","4698","56540","8587","(X)","(X)","(X)","(X)","32.4","(X)",
"0500000US36067","Onondaga County, New York","198132","1949","7.2","0.9","4.7","0.8","8.0","1.0","8.3","0.9","9.7","1.1","18.9","1.3","11.6","1.0","16.8","1.2","7.0","0.8","7.8","0.9","65541","1761","89305","3204","37.9","(X)","(X)","(X)","(X)","(X)","115641","3429","5.1","1.0","2.1","0.8","4.4","1.0","5.7","1.2","8.8","1.3","16.7","1.7","13.4","1.4","22.4","1.7","10.0","1.2","11.4","1.4","87080","3625","112387","5020","(X)","(X)","38.2","(X)","(X)","(X)","80309","2971","1.5","0.6","0.9","0.4","2.0","0.7","3.8","1.1","6.3","1.3","15.2","2.0","14.2","1.7","27.4","2.2","13.3","1.7","15.2","2.0","108782","4239","135262","7207","(X)","(X)","(X)","(X)","(X)","(X)","82491","3222","11.7","1.6","8.7","1.7","13.7","2.0","11.8","1.6","12.2","1.8","20.8","2.4","9.0","1.5","8.1","1.4","2.1","0.7","1.9","0.7","40168","3503","52706","2869","(X)","(X)","(X)","(X)","36.3","(X)",
"0500000US36069","Ontario County, New York","47607","1296","3.4","1.2","2.4","1.1","6.5","2.0","7.9","2.0","9.0","2.3","19.8","2.8","15.3","2.4","18.0","3.0","9.0","2.2","8.8","2.0","77972","6550","103208","7903","35.3","(X)","(X)","(X)","(X)","(X)","29922","1691","2.6","1.4","1.1","1.2","3.9","2.6","4.2","1.6","6.1","1.9","19.1","3.6","16.0","2.8","21.2","3.8","12.9","3.0","12.9","3.0","92314","7286","127546","12055","(X)","(X)","31.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104896","3277","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17685","1906","5.1","2.4","4.5","1.9","10.8","3.4","14.9","4.9","15.0","4.9","23.2","5.2","13.3","4.0","9.2","3.7","2.5","2.8","1.5","1.3","49643","8180","58307","5858","(X)","(X)","(X)","(X)","40.9","(X)",
"0500000US36071","Orange County, New York","137561","2000","5.0","1.1","3.3","0.9","5.3","0.9","5.5","1.1","8.9","1.5","14.0","1.8","12.2","1.7","20.8","1.9","12.7","1.8","12.2","1.4","90405","5313","111627","4652","42.0","(X)","(X)","(X)","(X)","(X)","98653","3538","2.9","0.9","2.0","1.0","3.6","0.9","4.0","1.2","6.4","1.3","14.5","2.1","13.8","2.0","22.1","2.4","15.6","2.5","15.1","1.9","104053","3975","127359","6628","(X)","(X)","46.3","(X)","(X)","(X)","78363","3157","1.8","0.9","1.4","0.9","3.5","1.0","2.8","1.0","4.8","1.2","13.3","2.2","12.5","2.0","23.4","2.9","18.3","3.2","18.2","2.2","115305","7741","N","N","(X)","(X)","(X)","(X)","(X)","(X)","38908","3160","11.3","3.1","6.7","2.3","9.4","2.5","10.1","2.8","16.4","4.1","15.8","3.8","7.6","2.0","15.7","3.7","3.5","1.8","3.6","1.9","43724","5277","64807","6596","(X)","(X)","(X)","(X)","30.4","(X)",
"0500000US36075","Oswego County, New York","46924","1302","5.7","1.6","4.7","1.3","12.3","2.5","8.0","1.8","11.4","2.5","19.7","2.9","13.1","2.4","15.7","2.3","6.8","1.9","2.6","0.8","59423","3679","73270","5121","36.7","(X)","(X)","(X)","(X)","(X)","30656","1707","5.0","2.1","2.0","1.3","9.1","2.9","6.3","2.0","12.0","3.8","18.1","3.6","15.3","3.3","19.9","3.6","8.9","2.6","3.4","1.1","70645","8361","83735","6907","(X)","(X)","35.6","(X)","(X)","(X)","22496","1461","1.2","1.3","1.6","1.5","2.5","1.1","4.5","1.9","10.3","4.0","19.9","4.5","17.9","3.9","25.9","4.6","11.7","3.4","4.4","1.5","87588","9059","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16268","1707","9.5","3.3","11.0","3.1","18.2","4.8","11.8","2.9","14.7","4.1","18.8","4.6","6.9","3.3","7.2","3.3","1.5","1.2","0.5","0.6","34148","6249","47134","6075","(X)","(X)","(X)","(X)","34.7","(X)",
"0500000US36079","Putnam County, New York","35166","931","3.2","1.6","3.4","1.8","5.4","2.1","7.6","2.9","6.3","2.1","12.0","3.0","9.3","2.6","18.8","3.5","13.1","2.4","20.9","3.9","106871","13291","132028","11141","48.3","(X)","(X)","(X)","(X)","(X)","26041","1474","1.4","1.3","1.1","1.0","1.6","1.6","4.2","2.0","4.6","2.1","13.0","3.3","10.3","3.3","20.7","4.7","16.3","2.9","26.8","5.1","131991","13278","156401","14005","(X)","(X)","51.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","139380","12618","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9125","1350","10.0","5.3","9.9","5.3","16.2","6.6","17.4","7.8","11.5","4.9","10.7","5.2","8.0","3.7","11.1","4.4","2.7","2.4","2.6","2.1","33053","4137","55338","9427","(X)","(X)","(X)","(X)","37.0","(X)",
"0500000US36081","Queens County, New York","820686","5706","7.0","0.5","3.9","0.4","6.9","0.5","7.1","0.5","9.8","0.7","16.3","0.8","13.1","0.6","16.9","0.8","9.1","0.5","9.9","0.5","73262","1624","97041","1848","51.5","(X)","(X)","(X)","(X)","(X)","532782","8542","4.1","0.5","2.3","0.3","6.1","0.6","6.5","0.7","10.2","0.8","16.6","1.0","13.3","0.8","18.0","1.0","10.8","0.7","12.1","0.7","81980","2029","107976","2175","(X)","(X)","55.9","(X)","(X)","(X)","352214","8424","2.7","0.5","1.6","0.3","5.1","0.7","5.5","0.7","9.2","0.9","15.6","1.2","13.3","1.0","19.4","1.1","12.7","0.9","14.9","0.9","93056","2497","121382","2729","(X)","(X)","(X)","(X)","(X)","(X)","287904","8597","13.0","1.2","7.2","0.9","9.1","0.9","9.4","1.1","10.4","1.2","16.7","1.4","11.4","1.1","14.0","1.2","4.4","0.6","4.4","0.7","50882","1729","68866","2644","(X)","(X)","(X)","(X)","41.2","(X)",
"0500000US36083","Rensselaer County, New York","66431","1537","6.1","1.7","3.5","1.3","8.3","1.8","6.7","1.7","10.0","1.7","15.1","2.3","12.5","2.4","19.8","2.6","9.9","2.0","8.1","1.6","75676","6159","92044","4234","39.0","(X)","(X)","(X)","(X)","(X)","40162","2075","4.3","2.0","2.0","1.2","4.7","1.9","5.9","2.1","7.6","2.1","12.3","2.4","12.7","3.0","24.1","3.4","14.3","3.0","12.1","2.5","100528","8932","112483","6402","(X)","(X)","41.3","(X)","(X)","(X)","29060","1996","2.0","2.0","0.8","0.9","2.7","1.5","3.1","1.7","6.4","2.3","11.2","2.5","11.8","3.3","28.5","4.1","17.6","3.7","15.8","3.5","120692","6228","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26269","1929","9.6","2.9","6.0","2.8","15.0","3.9","8.7","2.6","13.6","3.2","19.1","3.8","11.9","3.3","11.4","3.2","3.1","1.8","1.5","0.8","46681","5614","57381","5135","(X)","(X)","(X)","(X)","33.7","(X)",
"0500000US36085","Richmond County, New York","170762","2191","6.8","1.3","3.3","0.8","4.9","0.9","6.8","1.2","9.0","1.3","13.3","1.5","12.2","1.5","17.5","1.6","13.1","1.7","13.0","1.5","86054","5198","109811","4388","55.6","(X)","(X)","(X)","(X)","(X)","120386","3835","4.8","1.4","1.6","0.6","2.7","0.9","4.9","1.2","8.2","1.5","13.2","1.9","11.8","1.8","19.9","2.1","16.4","2.2","16.5","2.1","103824","5226","127276","5766","(X)","(X)","58.2","(X)","(X)","(X)","85988","4086","1.4","0.7","1.2","0.6","1.8","0.8","3.0","0.9","6.8","1.7","11.7","2.1","10.9","2.0","22.6","2.6","20.0","2.8","20.7","2.9","126283","8518","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50376","3564","13.9","2.8","7.1","2.2","10.5","2.7","11.7","2.8","10.7","2.7","14.4","2.6","13.9","2.8","11.6","3.0","3.2","1.4","3.0","1.5","45394","4009","60858","5487","(X)","(X)","(X)","(X)","46.4","(X)",
"0500000US36087","Rockland County, New York","102609","1397","4.5","1.0","2.1","0.8","6.8","1.6","5.5","1.2","7.3","1.3","13.0","1.7","11.4","2.1","19.5","2.3","12.3","1.6","17.7","1.9","99087","4820","123810","6646","45.3","(X)","(X)","(X)","(X)","(X)","77512","2150","2.4","0.8","1.3","0.8","5.7","1.9","4.5","1.4","7.7","1.7","11.0","1.9","11.5","2.3","20.6","2.6","13.9","1.9","21.4","2.2","110998","7789","138284","8230","(X)","(X)","49.1","(X)","(X)","(X)","62131","2508","1.2","0.7","0.9","0.7","4.4","1.7","3.9","1.3","6.5","1.5","11.0","2.1","11.7","2.7","19.9","2.9","15.4","2.2","25.2","2.5","123423","6850","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25097","1871","12.4","4.0","4.5","2.3","10.3","3.0","8.5","2.5","9.0","2.3","18.4","3.7","10.7","3.2","16.3","4.2","5.1","1.9","4.9","2.5","56229","5826","70897","6970","(X)","(X)","(X)","(X)","30.6","(X)",
"0500000US36089","St. Lawrence County, New York","42298","1493","5.8","2.0","5.3","1.9","11.7","2.6","9.6","1.9","12.1","2.5","22.4","3.1","11.9","2.0","14.8","2.4","4.4","1.5","2.0","0.9","55775","4742","69044","5029","36.3","(X)","(X)","(X)","(X)","(X)","26174","1877","2.9","1.3","2.7","2.1","7.5","2.6","9.7","2.7","9.4","2.5","25.6","4.3","14.1","2.7","18.9","3.3","6.4","2.2","2.8","1.4","66497","2743","83149","7861","(X)","(X)","35.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77870","9291","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16124","1592","11.3","4.7","9.9","3.6","21.7","5.8","10.8","3.6","14.2","4.2","16.9","4.9","7.7","3.0","6.3","2.9","0.7","0.5","0.6","0.7","31477","6287","42850","4159","(X)","(X)","(X)","(X)","36.6","(X)",
"0500000US36091","Saratoga County, New York","100226","2027","4.9","1.3","2.7","0.9","5.3","1.3","5.4","1.3","8.4","1.7","14.0","1.8","16.2","2.1","20.1","2.0","12.0","1.7","11.0","1.4","86804","5102","111107","5135","31.9","(X)","(X)","(X)","(X)","(X)","64063","2923","2.9","1.5","0.8","0.5","2.5","1.0","2.8","1.2","6.2","1.7","11.6","2.1","17.7","2.5","25.0","2.6","14.9","2.4","15.7","2.1","110348","5826","133864","6692","(X)","(X)","34.2","(X)","(X)","(X)","49905","2826","1.0","0.9","0.8","0.7","1.6","0.9","1.2","0.7","5.2","1.6","9.2","2.0","14.7","2.6","28.4","3.2","18.4","2.8","19.6","2.5","128650","6498","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36163","3091","8.7","2.8","6.0","2.4","10.6","3.3","11.8","3.0","11.3","3.3","18.6","4.0","14.8","3.5","9.3","2.2","6.6","2.7","2.4","1.3","51200","5432","67815","8228","(X)","(X)","(X)","(X)","27.4","(X)",
"0500000US36093","Schenectady County, New York","66910","1367","5.7","1.6","4.7","1.5","7.3","2.0","6.0","1.7","11.7","2.1","14.4","2.1","15.9","2.3","19.9","3.0","7.8","1.8","6.5","1.6","75284","6890","88139","4307","38.5","(X)","(X)","(X)","(X)","(X)","38840","2104","4.1","2.1","1.5","1.1","4.4","2.0","5.0","2.3","7.3","1.9","12.8","2.3","17.4","3.0","26.4","4.1","11.1","2.6","10.0","2.7","97747","6500","109318","6807","(X)","(X)","42.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","112839","8360","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28070","2252","9.2","3.3","9.1","3.6","12.0","3.8","6.7","2.7","17.3","4.2","17.3","3.7","14.2","4.0","10.0","3.7","3.0","2.0","1.3","1.0","46412","4464","56151","4991","(X)","(X)","(X)","(X)","31.6","(X)",
"0500000US36101","Steuben County, New York","39500","1100","7.1","2.0","4.2","1.3","8.8","2.0","9.7","2.0","13.6","2.0","18.0","2.6","13.0","2.0","14.5","2.0","5.9","1.4","5.2","1.3","57378","3835","79707","5211","35.4","(X)","(X)","(X)","(X)","(X)","23940","1276","2.8","1.4","0.9","0.6","5.4","2.0","8.0","2.3","12.2","2.5","17.4","3.2","15.7","2.7","21.0","3.0","9.2","2.2","7.4","2.1","79040","3986","98572","6968","(X)","(X)","34.4","(X)","(X)","(X)","18804","1102","0.8","0.6","0.8","0.6","3.0","1.4","6.3","2.3","9.2","2.3","18.3","3.8","17.3","3.2","24.0","3.6","11.2","2.6","9.1","2.6","90766","7692","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15560","1193","14.4","4.3","9.5","3.2","15.9","3.7","12.2","3.6","16.9","3.4","17.6","4.2","7.5","2.5","3.8","1.5","0.7","0.6","1.5","1.3","33042","4302","47959","8655","(X)","(X)","(X)","(X)","35.5","(X)",
